dataset,trial,epsilon,alpha,n,model_error,num_policies,oracle_grid_budget_saved,oracle_grid_error,method,m,radius,selected_threshold,empirical_loss,ucb,realized_error,budget_saved,avg_cost,violated
ImageNetV2,99,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.1946,0.0725,0.09986664152555987,0.0751,0.5553,0.4447,0.0
ImageNetV2,100,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.125,0.0515,0.09706314291989523,0.0518,0.4877,0.5123,0.0
ImageNetV2,100,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.17769999999999997,0.0725,0.09986664152555987,0.0696,0.5393,0.4607,0.0
ImageNetV2,101,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.12,0.053,0.09856314291989524,0.0503,0.4825,0.5175000000000001,0.0
ImageNetV2,101,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.19569999999999999,0.0725,0.09986664152555987,0.0753,0.5556,0.4444,0.0
ImageNetV2,102,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.13,0.052,0.09756314291989523,0.0535,0.4936,0.5064,0.0
ImageNetV2,102,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.18289999999999995,0.0725,0.09986664152555987,0.071,0.5437,0.45630000000000004,0.0
ImageNetV2,103,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.125,0.0535,0.09906314291989524,0.0518,0.4877,0.5123,0.0
ImageNetV2,103,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.19810000000000005,0.0725,0.09986664152555987,0.0757,0.5576,0.4424,0.0
ImageNetV2,104,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.135,0.0525,0.09806314291989524,0.0557,0.4991,0.5009,0.0
ImageNetV2,104,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.19340000000000002,0.0725,0.09986664152555987,0.0747,0.5544,0.4456,0.0
ImageNetV2,105,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.13,0.0535,0.09906314291989524,0.0535,0.4936,0.5064,0.0
ImageNetV2,105,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.18279999999999996,0.0725,0.09986664152555987,0.0709,0.5436,0.45640000000000003,0.0
ImageNetV2,106,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.115,0.0515,0.09706314291989523,0.0489,0.4777,0.5223,0.0
ImageNetV2,106,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.17100000000000004,0.0725,0.09986664152555987,0.0672,0.5328,0.46719999999999995,0.0
ImageNetV2,107,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.16,0.054,0.09956314291989524,0.0634,0.523,0.477,0.0
ImageNetV2,107,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.2289,0.0725,0.09986664152555987,0.0863,0.5822,0.41779999999999995,0.0
ImageNetV2,108,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.115,0.0525,0.09806314291989524,0.0489,0.4777,0.5223,0.0
ImageNetV2,108,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.17010000000000003,0.0725,0.09986664152555987,0.0666,0.5319,0.46809999999999996,0.0
ImageNetV2,109,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.145,0.054,0.09956314291989524,0.0585,0.509,0.491,0.0
ImageNetV2,109,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.20509999999999995,0.0725,0.09986664152555987,0.0783,0.5638,0.43620000000000003,0.0
ImageNetV2,110,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.15,0.0535,0.09906314291989524,0.0599,0.5139,0.4861,0.0
ImageNetV2,110,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.20689999999999997,0.0715,0.09886664152555986,0.0789,0.565,0.43500000000000005,0.0
ImageNetV2,111,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.135,0.053,0.09856314291989524,0.0557,0.4991,0.5009,0.0
ImageNetV2,111,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.1987,0.072,0.09936664152555987,0.076,0.5582,0.44179999999999997,0.0
ImageNetV2,112,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.145,0.054,0.09956314291989524,0.0585,0.509,0.491,0.0
ImageNetV2,112,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.18520000000000003,0.0725,0.09986664152555987,0.072,0.5458,0.45420000000000005,0.0
ImageNetV2,113,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.12,0.0525,0.09806314291989524,0.0503,0.4825,0.5175000000000001,0.0
ImageNetV2,113,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.1854,0.0725,0.09986664152555987,0.0721,0.5461,0.45389999999999997,0.0
ImageNetV2,114,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.125,0.054,0.09956314291989524,0.0518,0.4877,0.5123,0.0
ImageNetV2,114,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.1815,0.0725,0.09986664152555987,0.0705,0.542,0.45799999999999996,0.0
ImageNetV2,115,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.12,0.053,0.09856314291989524,0.0503,0.4825,0.5175000000000001,0.0
ImageNetV2,115,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.1946,0.0725,0.09986664152555987,0.0751,0.5553,0.4447,0.0
ImageNetV2,116,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.11,0.053,0.09856314291989524,0.0468,0.4712,0.5287999999999999,0.0
ImageNetV2,116,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.15759999999999996,0.0725,0.09986664152555987,0.0624,0.5206,0.47940000000000005,0.0
ImageNetV2,117,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.11,0.0535,0.09906314291989524,0.0468,0.4712,0.5287999999999999,0.0
ImageNetV2,117,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.16049999999999998,0.072,0.09936664152555987,0.0636,0.5235,0.47650000000000003,0.0
ImageNetV2,118,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.125,0.054,0.09956314291989524,0.0518,0.4877,0.5123,0.0
ImageNetV2,118,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.1744,0.0725,0.09986664152555987,0.0685,0.5361,0.4639,0.0
ImageNetV2,119,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.105,0.0535,0.09906314291989524,0.0453,0.4664,0.5336000000000001,0.0
ImageNetV2,119,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.1582,0.072,0.09936664152555987,0.0629,0.5215,0.47850000000000004,0.0
ImageNetV2,120,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.12,0.0535,0.09906314291989524,0.0503,0.4825,0.5175000000000001,0.0
ImageNetV2,120,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.16979999999999995,0.0725,0.09986664152555987,0.0662,0.5314,0.4686,0.0
ImageNetV2,121,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.14,0.054,0.09956314291989524,0.0572,0.5045,0.49550000000000005,0.0
ImageNetV2,121,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.19199999999999995,0.0725,0.09986664152555987,0.0739,0.5521,0.44789999999999996,0.0
ImageNetV2,122,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.125,0.0535,0.09906314291989524,0.0518,0.4877,0.5123,0.0
ImageNetV2,122,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.18359999999999999,0.0725,0.09986664152555987,0.0713,0.5444,0.4556,0.0
ImageNetV2,123,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.155,0.053,0.09856314291989524,0.0615,0.5177,0.48229999999999995,0.0
ImageNetV2,123,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.20240000000000002,0.0725,0.09986664152555987,0.0777,0.5616,0.4384,0.0
ImageNetV2,124,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.14,0.053,0.09856314291989524,0.0572,0.5045,0.49550000000000005,0.0
ImageNetV2,124,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.20089999999999997,0.0725,0.09986664152555987,0.0768,0.56,0.43999999999999995,0.0
ImageNetV2,125,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.115,0.0525,0.09806314291989524,0.0489,0.4777,0.5223,0.0
ImageNetV2,125,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.17359999999999998,0.072,0.09936664152555987,0.0683,0.535,0.46499999999999997,0.0
ImageNetV2,126,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.12,0.054,0.09956314291989524,0.0503,0.4825,0.5175000000000001,0.0
ImageNetV2,126,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.19140000000000001,0.0725,0.09986664152555987,0.0736,0.5514,0.4486,0.0
ImageNetV2,127,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.11,0.0525,0.09806314291989524,0.0468,0.4712,0.5287999999999999,0.0
ImageNetV2,127,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.1713,0.0725,0.09986664152555987,0.0674,0.5332,0.4668,0.0
ImageNetV2,128,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.115,0.0535,0.09906314291989524,0.0489,0.4777,0.5223,0.0
ImageNetV2,128,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.16979999999999995,0.0725,0.09986664152555987,0.0662,0.5314,0.4686,0.0
ImageNetV2,129,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.13,0.054,0.09956314291989524,0.0535,0.4936,0.5064,0.0
ImageNetV2,129,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.18010000000000004,0.0725,0.09986664152555987,0.0698,0.5403,0.4597,0.0
ImageNetV2,130,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.12,0.054,0.09956314291989524,0.0503,0.4825,0.5175000000000001,0.0
ImageNetV2,130,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.17120000000000002,0.0725,0.09986664152555987,0.0673,0.5331,0.4669,0.0
ImageNetV2,131,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.13,0.0525,0.09806314291989524,0.0535,0.4936,0.5064,0.0
ImageNetV2,131,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.18420000000000003,0.0725,0.09986664152555987,0.0715,0.5449,0.45509999999999995,0.0
ImageNetV2,132,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.125,0.0535,0.09906314291989524,0.0518,0.4877,0.5123,0.0
ImageNetV2,132,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.1915,0.0725,0.09986664152555987,0.0738,0.5518,0.44820000000000004,0.0
ImageNetV2,133,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.155,0.0525,0.09806314291989524,0.0615,0.5177,0.48229999999999995,0.0
ImageNetV2,133,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.21840000000000004,0.0725,0.09986664152555987,0.0822,0.5733,0.42669999999999997,0.0
ImageNetV2,134,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.12,0.053,0.09856314291989524,0.0503,0.4825,0.5175000000000001,0.0
ImageNetV2,134,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.18330000000000002,0.0725,0.09986664152555987,0.0711,0.544,0.45599999999999996,0.0
ImageNetV2,135,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.115,0.054,0.09956314291989524,0.0489,0.4777,0.5223,0.0
ImageNetV2,135,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.15800000000000003,0.072,0.09936664152555987,0.0628,0.5212,0.4788,0.0
ImageNetV2,136,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.115,0.0525,0.09806314291989524,0.0489,0.4777,0.5223,0.0
ImageNetV2,136,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.1774,0.0725,0.09986664152555987,0.0695,0.5389,0.46109999999999995,0.0
ImageNetV2,137,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.12,0.0525,0.09806314291989524,0.0503,0.4825,0.5175000000000001,0.0
ImageNetV2,137,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.17220000000000002,0.0725,0.09986664152555987,0.0678,0.5338,0.46619999999999995,0.0
ImageNetV2,138,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.135,0.051,0.09656314291989523,0.0557,0.4991,0.5009,0.0
ImageNetV2,138,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.2016,0.0725,0.09986664152555987,0.0772,0.5608,0.43920000000000003,0.0
ImageNetV2,139,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.13,0.0535,0.09906314291989524,0.0535,0.4936,0.5064,0.0
ImageNetV2,139,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.17679999999999996,0.0725,0.09986664152555987,0.0691,0.5382,0.4618,0.0
ImageNetV2,140,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.135,0.0535,0.09906314291989524,0.0557,0.4991,0.5009,0.0
ImageNetV2,140,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.20499999999999996,0.0725,0.09986664152555987,0.0782,0.5637,0.4363,0.0
ImageNetV2,141,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.13,0.054,0.09956314291989524,0.0535,0.4936,0.5064,0.0
ImageNetV2,141,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.19089999999999996,0.0725,0.09986664152555987,0.0734,0.551,0.44899999999999995,0.0
ImageNetV2,142,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.14,0.054,0.09956314291989524,0.0572,0.5045,0.49550000000000005,0.0
ImageNetV2,142,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.20509999999999995,0.0725,0.09986664152555987,0.0783,0.5638,0.43620000000000003,0.0
ImageNetV2,143,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.12,0.0535,0.09906314291989524,0.0503,0.4825,0.5175000000000001,0.0
ImageNetV2,143,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.17269999999999996,0.0725,0.09986664152555987,0.0681,0.5342,0.4658,0.0
ImageNetV2,144,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.11,0.052,0.09756314291989523,0.0468,0.4712,0.5287999999999999,0.0
ImageNetV2,144,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.16090000000000004,0.071,0.09836664152555986,0.0637,0.5237,0.47629999999999995,0.0
ImageNetV2,145,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.125,0.052,0.09756314291989523,0.0518,0.4877,0.5123,0.0
ImageNetV2,145,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.19120000000000004,0.0725,0.09986664152555987,0.0735,0.5513,0.4487,0.0
ImageNetV2,146,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.11,0.0525,0.09806314291989524,0.0468,0.4712,0.5287999999999999,0.0
ImageNetV2,146,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.17620000000000002,0.0725,0.09986664152555987,0.069,0.5378,0.46220000000000006,0.0
ImageNetV2,147,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.15,0.054,0.09956314291989524,0.0599,0.5139,0.4861,0.0
ImageNetV2,147,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.2128,0.0725,0.09986664152555987,0.0811,0.5699,0.43010000000000004,0.0
ImageNetV2,148,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.135,0.0535,0.09906314291989524,0.0557,0.4991,0.5009,0.0
ImageNetV2,148,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.1915,0.0725,0.09986664152555987,0.0738,0.5518,0.44820000000000004,0.0
ImageNetV2,149,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.11,0.0535,0.09906314291989524,0.0468,0.4712,0.5287999999999999,0.0
ImageNetV2,149,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.16100000000000003,0.0725,0.09986664152555987,0.064,0.524,0.476,0.0
ImageNetV2,150,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.12,0.052,0.09756314291989523,0.0503,0.4825,0.5175000000000001,0.0
ImageNetV2,150,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.18210000000000004,0.0725,0.09986664152555987,0.0707,0.5429,0.45709999999999995,0.0
ImageNetV2,151,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.11,0.052,0.09756314291989523,0.0468,0.4712,0.5287999999999999,0.0
ImageNetV2,151,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.16610000000000003,0.0725,0.09986664152555987,0.0655,0.529,0.471,0.0
ImageNetV2,152,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.12,0.0535,0.09906314291989524,0.0503,0.4825,0.5175000000000001,0.0
ImageNetV2,152,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.16610000000000003,0.0725,0.09986664152555987,0.0655,0.529,0.471,0.0
ImageNetV2,153,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.125,0.054,0.09956314291989524,0.0518,0.4877,0.5123,0.0
ImageNetV2,153,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.18520000000000003,0.0725,0.09986664152555987,0.072,0.5458,0.45420000000000005,0.0
ImageNetV2,154,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.125,0.053,0.09856314291989524,0.0518,0.4877,0.5123,0.0
ImageNetV2,154,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.17090000000000005,0.0725,0.09986664152555987,0.067,0.5326,0.46740000000000004,0.0
ImageNetV2,155,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.135,0.053,0.09856314291989524,0.0557,0.4991,0.5009,0.0
ImageNetV2,155,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.1886,0.0725,0.09986664152555987,0.0725,0.5488,0.45120000000000005,0.0
ImageNetV2,156,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.115,0.0535,0.09906314291989524,0.0489,0.4777,0.5223,0.0
ImageNetV2,156,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.16979999999999995,0.0715,0.09886664152555986,0.0662,0.5314,0.4686,0.0
ImageNetV2,157,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.135,0.053,0.09856314291989524,0.0557,0.4991,0.5009,0.0
ImageNetV2,157,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.1904,0.0725,0.09986664152555987,0.0733,0.5505,0.4495,0.0
ImageNetV2,158,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.13,0.053,0.09856314291989524,0.0535,0.4936,0.5064,0.0
ImageNetV2,158,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.19389999999999996,0.0725,0.09986664152555987,0.0749,0.555,0.44499999999999995,0.0
ImageNetV2,159,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.105,0.053,0.09856314291989524,0.0453,0.4664,0.5336000000000001,0.0
ImageNetV2,159,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.16579999999999995,0.0725,0.09986664152555987,0.0653,0.5286,0.47140000000000004,0.0
ImageNetV2,160,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.14,0.053,0.09856314291989524,0.0572,0.5045,0.49550000000000005,0.0
ImageNetV2,160,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.20850000000000002,0.0725,0.09986664152555987,0.0796,0.5664,0.4336,0.0
ImageNetV2,161,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.145,0.0535,0.09906314291989524,0.0585,0.509,0.491,0.0
ImageNetV2,161,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.19989999999999997,0.0725,0.09986664152555987,0.0766,0.5596,0.4404,0.0
ImageNetV2,162,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.11,0.052,0.09756314291989523,0.0468,0.4712,0.5287999999999999,0.0
ImageNetV2,162,0.1,0.05,10000,0.3533,202,0.616,0.0998,original_pac_hoeffding,2000,0.027366641525559867,0.16979999999999995,0.0725,0.09986664152555987,0.0662,0.5314,0.4686,0.0
ImageNetV2,163,0.1,0.05,10000,0.3533,202,0.616,0.0998,fixed_price_uniform_ucb,2000,0.04556314291989523,0.125,0.052,0.09756314291989523,0.0518,0.4877,0.5123,0.0
